id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
678039520884923356,Lys og venlig lejlighed med hyggelig altan.,115822978,Morten,,Nrrebro,55.68956,12.54393,Entire home/apt,989,2,3,2022-08-23,2.14,1,0,3,
678040613158562539,Lovely apartment in Copenhagen,27785097,Kamilla,,Valby,55.669742827255575,12.490892600968742,Entire home/apt,500,10,0,,,1,15,0,
678059533705264287,Stylish 2-bedroom apartment with roof terrace,471246341,Rikke,,Vesterbro-Kongens Enghave,55.657025363327094,12.551877215345407,Entire home/apt,1700,1,6,2022-09-12,3.46,1,88,6,
678106791625272048,Central App. in Copenhagen With Superb Sea View!,35732439,Justas,,Vesterbro-Kongens Enghave,55.65442519406119,12.549509815871716,Entire home/apt,2114,1,5,2022-09-11,3.66,1,51,5,
678109460615335091,Beautiful 89 m2 apartment in Central Copenhagen,69517250,Micki,,Indre By,55.68645883881831,12.56707778518065,Entire home/apt,3000,2,2,2022-08-20,1.40,1,344,2,
678126302902020004,"Hyggelig, central lejlighed med altan og gårdhave",7515322,Hani Abildskov,,Nrrebro,55.69131083889328,12.563479766249657,Entire home/apt,1060,2,4,2022-08-19,2.26,1,11,4,
678151271320687008,Apartment in young and vibrant neighbourhood,18096008,Tanita,,Nrrebro,55.6926179172881,12.558909083839175,Entire home/apt,1450,1,0,,,1,1,0,
678165914479606574,Beautiful apt. with large balcony and canal access,117496795,Nikolai Krüger,,Vesterbro-Kongens Enghave,55.65228088096166,12.544327243373806,Entire home/apt,1750,5,1,2022-09-09,1,1,26,1,
678207678766514031,Townhouse for the family,22185924,Mickey,,Amager Vest,55.661345243274184,12.585085312164326,Entire home/apt,1400,1,4,2022-09-16,3.33,1,32,4,
678210918186869452,Cozy centrally-located apartment w. free parking.,80534223,Ifigeneia,,Frederiksberg,55.69319029053669,12.530991881822269,Entire home/apt,680,2,2,2022-09-14,2,1,14,2,
678239453348932393,Hygge & Bright apartment in the historical center,2463392,Justine,,Indre By,55.68212479707441,12.573884151619332,Entire home/apt,1200,6,1,2022-08-26,1,1,0,1,
678266639219106305,"Skøn lejlighed tæt på metro, shopping og park",10891664,Marfa,,Frederiksberg,55.68045022578656,12.527478151023388,Entire home/apt,1600,1,5,2022-08-12,2.68,1,0,5,
678350968191959196,Artist apartment in Copenhagen's coolest area,14088607,Kianoush,,Nrrebro,55.68660850449998,12.546686606823648,Entire home/apt,1050,2,11,2022-09-19,6.35,2,323,11,
678530917841590032,Skønt hus i Valby med stor dejlig have.,338133316,Lise Fuglsang,,Valby,55.6505897,12.491733,Entire home/apt,995,3,0,,,1,1,0,
678607627420709141,Apartment in Nørrebro close to everything.,21218016,Ane Cæcilie,,Nrrebro,55.69087681191773,12.557099156014377,Entire home/apt,750,3,0,,,1,0,0,
678608333607285014,Centralt beliggende Københavner lejlighed,142017171,Cecilie,,Amager Vest,55.6649769,12.5988238,Entire home/apt,1007,3,4,2022-08-29,2.31,1,60,4,
678653806548556606,Lys og moderne lejlighed i centrum af København,62899203,Ahmad,,Vanlse,55.6935928,12.5082605,Entire home/apt,1386,1,1,2022-08-30,1,2,342,1,
678689120974935258,Skøn lejlighed på Christianshavn,190066325,Kit,,Indre By,55.6727697205033,12.593015478691532,Entire home/apt,1071,1,5,2022-09-19,2.94,1,297,5,
678692503411238433,Lovely 1bedroom apartment I center of Copenhagen,383603048,Sara,,Indre By,55.686301,12.5895689,Entire home/apt,1500,1,4,2022-09-17,2.07,1,316,4,
678721875791929277,Lovely apartment in the heart of Copenhagen.,184670524,Sarah,,Frederiksberg,55.67741179999999,12.540638,Entire home/apt,1000,1,5,2022-09-18,3.00,1,25,5,
678724685312628316,In the heart of Copenhagen,21930515,Marie,,Indre By,55.6820293056779,12.565151527974681,Entire home/apt,1255,3,6,2022-09-19,4.29,2,89,6,
678738877157776982,Stor og hyggelig lejlighed i hjertet af Vesterbro,59686941,Asja,,Vesterbro-Kongens Enghave,55.666128,12.556714,Entire home/apt,1214,1,4,2022-09-10,2.79,1,53,4,
678740802689637245,Nice little flat close to Metro and CBS,471425221,Annette Roer,,Frederiksberg,55.68380113012192,12.512712678931875,Entire home/apt,650,2,2,2022-09-21,2,1,8,2,
678749945816286782,Cozy apartment in Valby near Cph center,38125134,Claudia,,Valby,55.66693253394438,12.519870111440953,Entire home/apt,650,3,0,,,1,42,0,
678805707542496160,Big sunny apartment with a lovely green balcony,13789520,William,,Vesterbro-Kongens Enghave,55.66898604677562,12.548561582149281,Entire home/apt,1823,2,4,2022-09-05,2.61,1,61,4,
678806095211110700,"Danish retro, modern twist - no traffic, no pubs",79230067,Helen,,sterbro,55.7013827430363,12.587631005198606,Entire home/apt,841,2,4,2022-09-24,4,1,8,4,
678819720345489501,Large 1-bedroom apartment in lovely Frederiksberg,259542922,Simon,,Frederiksberg,55.68703,12.52787,Entire home/apt,1200,1,0,,,1,0,0,
678836541478879282,Stor lys lejlighed på Amagerbro,121318849,Amanda,,Amager Vest,55.666290665624686,12.59640526492325,Entire home/apt,1000,5,3,2022-09-07,2.43,1,298,3,
678836936371916605,Renovated appartment in the heart of Copenhagen.,15096000,Annette,,Amager Vest,55.6650204,12.5791209,Entire home/apt,1400,4,3,2022-09-06,2.14,1,340,3,
678852718578207865,Smuk lejlighed ved vandet,35468905,Jeppe,,Vesterbro-Kongens Enghave,55.6460896279604,12.552107723479212,Entire home/apt,1500,2,0,,,1,50,0,
678876418426880483,Lovely studio apartment in Copenhagen!,58554852,Kelly,,Vanlse,55.6867991511354,12.491170693108906,Entire home/apt,463,1,3,2022-09-21,3,1,6,3,
678909034110117419,Lovely apartment in central Copenhagen,30424660,Rene,,Frederiksberg,55.673067,12.5410597,Entire home/apt,3774,1,6,2022-09-19,4.29,1,165,6,
678916770416051936,"Lejlighed 108
m² morgen/aftensol. Gratis parkering",104261094,Michael,,Amager st,55.667388,12.6202992,Entire home/apt,720,6,0,,,1,211,0,
678938910617021319,Skøn 2 værelses lejlighed med gårdhave,471432162,Anthon Schou,,sterbro,55.70972758214387,12.578852847218513,Entire home/apt,1107,5,0,,,1,0,0,
678947333274340291,Central penthouse apartment with amazing views,34032183,Jan,,Vesterbro-Kongens Enghave,55.667828418772295,12.539905542311654,Entire home/apt,1543,2,7,2022-09-16,3.96,1,23,7,
678952986584113686,Lovely apartment in downtown Copenhagen,471496893,Christian,,Indre By,55.6781175,12.576687,Entire home/apt,1429,3,4,2022-09-13,2.40,1,17,4,
678954300895306562,Bright & romantic apartment in Nørrebro <3,116126628,Anna,,Nrrebro,55.6989775,12.5449771,Entire home/apt,740,2,2,2022-09-06,2,1,0,2,
678970558948204767,Skøn lejlighed tæt på natur og offentlig transport,88660976,Daniel,,Vesterbro-Kongens Enghave,55.64989623370705,12.52722711751125,Entire home/apt,1200,2,1,2022-07-29,0.52,1,358,1,
678998349428347788,Lovely rental unit in center of Copenhagen,408927860,Sepideh,,Nrrebro,55.694661853415596,12.555325180292131,Entire home/apt,690,1,0,,,1,267,0,
679033516842493951,københavns bedste beliggenhed,471524891,Christopher,,Indre By,55.67644220216621,12.573960230111725,Entire home/apt,2200,2,1,2022-08-20,0.81,1,364,1,
679073442897968054,I hjertet af København,360132403,Cozy,,Indre By,55.680174219180714,12.584208161504026,Entire home/apt,2000,3,0,,,1,0,0,
679263104496240962,Spacious jungle apartment with sunny balcony 🌴🌞,64944640,Lasse,,Vesterbro-Kongens Enghave,55.669350622144435,12.543910704553127,Entire home/apt,1300,2,3,2022-09-23,1.55,1,1,3,
679391103819597350,Cozy 1 bedroom apartment in Copenhagen Nørrebro,422533388,Chichi,,Nrrebro,55.69709,12.5463,Entire home/apt,900,7,2,2022-08-25,1.58,1,11,2,
679437371975780023,Nice and cozy apartment in cool Nordvest,112934261,Sofie,,Bispebjerg,55.7018396,12.5319685,Private room,500,4,1,2022-08-10,0.64,1,0,1,
679462845078543220,Lovely condo with free parking close to the metro,7619486,Nikolaj,,Bispebjerg,55.70547112456897,12.53074782173233,Entire home/apt,1000,3,2,2022-08-20,1.46,1,302,2,
679567286355273533,View of Copenhagen from a rooftop at the beach,14528134,Anela,,sterbro,55.720911074393356,12.579449568836388,Entire home/apt,1200,1,2,2022-08-16,1.28,1,146,2,
679568723931578664,Charming City Apartment - 5 Persons - Center (1505-1),187610263,ApartmentinCopenhagen,,Indre By,55.691488543620906,12.571880743372077,Entire home/apt,1287,1,1,2022-08-01,0.54,179,5,1,
679573081303352663,Charming apartment and perfect location,352249634,Danny,,Amager Vest,55.66715963112084,12.581973597407341,Entire home/apt,1973,2,3,2022-09-17,3,1,214,3,
679589949514541837,Big apartment in the heart of Nørrebro,143979291,Mette,,Nrrebro,55.683881795445195,12.555419582886033,Entire home/apt,4500,1,3,2022-09-18,2.31,3,4,3,
679594898602380435,Hyggelig lejlighed i hjertet af København K,14808876,Josefine,,Indre By,55.6890061,12.5830882,Entire home/apt,1350,2,2,2022-08-12,1.20,1,0,2,
679621247324095934,Cosy & Charming 3 room appartment,177618574,Julia Jayko,,Amager st,55.64879526357539,12.613352233807028,Entire home/apt,1123,4,3,2022-09-20,2.43,1,1,3,
679634318328937638,Beautiful 1-bedroom flat in the heart of Nørrebro,89241003,Sonja,,Nrrebro,55.6953620769568,12.546372516250006,Entire home/apt,1000,5,2,2022-08-28,1.67,1,267,2,
679635170772202488,Skøn Vesterbrolejlighed ved Hovedbanen og Kødbyen,43530144,Heidi,,Vesterbro-Kongens Enghave,55.66829018436676,12.556403885642778,Entire home/apt,950,4,0,,,1,27,0,
679651476820895204,Apt. 10 min cardrive from CPH Central Station,53700277,Suleman,,Valby,55.67161419636455,12.483193504154702,Entire home/apt,650,5,1,2022-08-04,0.58,1,49,1,
679685162518473045,Arty & Bright 1-bedroom flat in Copenhagen,44846440,Simone,,Indre By,55.68204,12.57447,Entire home/apt,2300,3,1,2022-08-28,1,1,364,1,
679700895866963616,Renovated apartment close to the beach,34591637,Caroline,,sterbro,55.718568606414095,12.578631006552795,Entire home/apt,1500,4,0,,,1,0,0,
679771203153750317,"Hyggelig lejlighed på Nørrebro, København",336506140,Jonas Emanuel,,Nrrebro,55.69902078793944,12.552676163613796,Entire home/apt,770,1,1,2022-08-16,0.73,1,3,1,
679777185988289255,"Luxurious newly refurbished arpartment, citycenter",59040200,Simon,,Indre By,55.69109527659704,12.573826676191699,Entire home/apt,2100,1,2,2022-08-20,1.18,1,106,2,
680006814741725081,Skøn lejlighed tæt på by og strand,471774015,Louise,,Amager st,55.66133200256755,12.609931969111056,Entire home/apt,700,21,1,2022-08-27,1,1,147,1,
680090028964726390,100 sqm one stop from the central station,97427012,Sander,,Vesterbro-Kongens Enghave,55.6658157,12.5430669,Entire home/apt,940,1,0,,,1,130,0,
680095521263210234,Apartment in the heart of Nørrebro,61903230,Louise Due,,Nrrebro,55.68763992595085,12.54467211663723,Entire home/apt,1140,1,6,2022-08-28,3.67,1,257,6,
680097160038740986,LGBT-friendly room in Copenhagen,42590240,Jeppe,,sterbro,55.70253372649694,12.588544999999982,Private room,400,2,6,2022-09-22,3.53,1,55,6,
680111399926751144,Dejlig lejlighed med en fantastisk placering,209487492,Carla,,Nrrebro,55.6876092,12.5438381,Entire home/apt,1300,1,1,2022-08-18,0.79,1,360,1,
680124220726155420,Charming home in the center of Nørrebro,18623031,Kenni,,Frederiksberg,55.6844929865598,12.551802672264104,Entire home/apt,1275,2,2,2022-09-19,2,1,34,2,
680198296404923348,Lovely 1-bedroom condo with spectacular views,9113718,Martin,,Vesterbro-Kongens Enghave,55.64647194500161,12.547475266320212,Entire home/apt,1750,1,0,,,1,221,0,
680225513271298886,Feel at home in this new familyfriendly apartment,154846909,Tinus,,sterbro,55.710208874247996,12.56166759878397,Entire home/apt,1300,1,4,2022-09-18,2.73,1,358,4,
680229262484721418,Cute apartment in the middle of vesterbro !,15047933,Danielle,,Vesterbro-Kongens Enghave,55.66640877811315,12.552079874532334,Entire home/apt,880,4,0,,,1,61,0,
680247164774082176,Great room available in the very center of CPH!,4222945,Daniel,,Indre By,55.68529,12.58814,Private room,807,3,2,2022-09-10,2,1,359,2,
680248774468668169,cosy apartment next to the heart of Nørrebro,36452901,Gael,,Frederiksberg,55.690955321008836,12.535499742327865,Entire home/apt,1157,2,3,2022-09-10,3,1,91,3,
680250105103779599,Apartment in green area 10 minutes from citycenter,74427199,Lasse,,Amager Vest,55.65420324661592,12.590470581363734,Entire home/apt,500,3,1,2022-08-12,0.68,1,279,1,
680266640578313342,Skøn lejlighed med solrig altan og skøn udsigt!,1198507,Mads,,Frederiksberg,55.68773175427729,12.53197972764007,Entire home/apt,1200,2,0,,,1,330,0,
680275095812939850,"Stor lejlighed i Nordhavn, centralt og roligt",9775080,Mia,,sterbro,55.70795728819693,12.598893402008283,Entire home/apt,1357,2,0,,,1,301,0,
680332405083776130,Skønt og centralt beliggende byhus,209034732,Lily,,Indre By,55.6857902,12.6147687,Entire home/apt,1529,4,1,2022-07-30,0.53,1,17,1,
680343282432729225,Lys og rummelig lejlighed i hjertet af Nørrebro,106163070,Katrine,,Nrrebro,55.68968939292441,12.563389560115516,Entire home/apt,1400,3,1,2022-09-06,1,1,324,1,
680357646114847809,"A Good Enough Apartment Nørrebro, Copenhagen",471863647,Jens,,Nrrebro,55.69466833182548,12.551951728183061,Entire home/apt,1150,3,2,2022-08-28,1.36,1,359,2,
680361654866913269,Hyggelig lejlighed i nærheden af Zoo og Centrum,167998551,Bertil,,Valby,55.66519919113867,12.519298883061806,Entire home/apt,900,2,2,2022-08-21,1.40,1,280,2,
680368183228993513,Vidunderlig villa i gammel arkitektur i København,21852799,Jane,,Brnshj-Husum,55.70632273287757,12.48240242083967,Entire home/apt,1100,4,0,,,1,314,0,
680465348808330188,Lovely apartment in Copenhagen,16318538,Christina,,sterbro,55.70742325228242,12.584925898921961,Entire home/apt,900,1,1,2022-08-02,0.55,1,0,1,
680467670987961272,Charming studio apartment in the heart of Nørrebro,471900922,Veronika,,Nrrebro,55.6945717,12.5448864,Entire home/apt,800,1,8,2022-09-19,4.71,1,25,8,
680716563822111343,Beautiful designer aesthetic 2 bedroom apartment,471958531,Mie,,sterbro,55.70184294837223,12.590375809053265,Entire home/apt,900,3,4,2022-09-19,2.61,1,61,4,
680809284421542033,Fantastisk børnevenlig lejlighed i midten af byen,67877769,Signe,,Vesterbro-Kongens Enghave,55.667842936434006,12.556433461081744,Entire home/apt,2000,1,2,2022-08-17,1.33,1,0,2,
680837936465956690,Ny lejlighed på Nordhavn med gratis parkering,78681471,Jonas,,sterbro,55.70824568042114,12.596311778189829,Entire home/apt,1100,2,2,2022-09-10,2,1,4,2,
680848804937297957,Charmerende lejlighed i København,234100570,Line,,Indre By,55.67719,12.57467,Entire home/apt,729,2,2,2022-09-18,2,1,0,2,
680849221884738928,"Lys nyrenoveret lejlighed, med skøn sydvent altan.",54487058,Martin,,Frederiksberg,55.68202367041402,12.507648579776287,Entire home/apt,750,3,1,2022-09-21,1,1,315,1,
680906108592191471,Great 2 bedroom flat -10min from central CPH,33101922,Charlotte,,Amager Vest,55.6662,12.58207,Entire home/apt,1500,1,0,,,1,234,0,
680972033186164784,Private corner apartment close to metro and beach,10172938,Victor,,Amager st,55.663105415756824,12.616120207934562,Entire home/apt,800,3,0,,,1,278,0,
681005596080566946,Studio apartment with large balcony & free parking,17227180,Vy,,Frederiksberg,55.67299,12.51112,Entire home/apt,925,5,1,2022-08-28,1,1,9,1,
681012949122452189,Hyggelig lejlighed med gratis parkering,128735094,Camilla Michelle,,Nrrebro,55.69791662160876,12.541187056627136,Entire home/apt,1207,1,3,2022-08-21,1.58,1,30,3,
681032953723160025,Smukt gæstehus i grønt område tæt på vandet,25705938,Ann,,Amager Vest,55.650470348221944,12.563466197022073,Entire home/apt,729,3,2,2022-09-20,2,1,13,2,
681053489349779637,Penthouse lejlighed,92463069,Ulrich,,Vesterbro-Kongens Enghave,55.65752154513638,12.55023792816317,Entire home/apt,1360,1,0,,,1,354,0,
681095829985703703,Modern apartment close to city center,472050759,Glenn,,Vesterbro-Kongens Enghave,55.65307,12.54948,Entire home/apt,799,4,2,2022-09-11,1.43,1,272,2,
681109141485767137,New apartment close to city center and nature,83777029,Adriana,,Amager Vest,55.61689998296737,12.567251998697468,Entire home/apt,868,5,1,2022-08-27,1,1,19,1,
681546388854663676,"Hellerup 2BR w/ Terrace, nr Svanemøllen strand",449069915,Blueground,,sterbro,55.7274428,12.572404,Entire home/apt,1529,30,0,,,16,311,0,
681550862186598427,Charming apartment in Copenhagen,16137916,Fie,,Amager st,55.66774605119126,12.614092758315813,Entire home/apt,1200,1,2,2022-09-11,2,1,78,2,
681636098623579294,Skøn lejlighed tæt på kæmpe park og en strand,50024193,Hassan,,Vesterbro-Kongens Enghave,55.647297803914746,12.52574510872364,Private room,571,1,3,2022-08-20,1.67,1,363,3,
681641660057605952,Nyrenoveret kælderlejlighed på en rolig villavej,472162878,Pavla,,Brnshj-Husum,55.69826363447872,12.493798590709927,Entire home/apt,600,1,5,2022-09-02,3.00,1,344,5,
681702504957897643,1-bedroom apartment near Enghave Plads,472186792,Gustav,,Vesterbro-Kongens Enghave,55.6659105,12.5419483,Entire home/apt,550,4,3,2022-08-29,1.70,1,26,3,
681751771675575858,Rooftop studio apartment in the best area of CPH,1410104,Kenneth,,Vesterbro-Kongens Enghave,55.6658959,12.5567364,Entire home/apt,929,2,3,2022-09-18,3,2,241,3,
681793157345507695,Skøn lejlighed med en solrig terrasse,83476207,Rachida,,Bispebjerg,55.70196421214734,12.525769212370177,Entire home/apt,1000,1,2,2022-08-14,1.20,1,23,2,
681812538446044623,"Cozy apartment near parks, cafés and transport",280019628,Gustav,,Nrrebro,55.697583858269766,12.539222538471222,Entire home/apt,1100,4,3,2022-09-11,2.14,1,9,3,
681812683949345837,Lovely 1-bedroom condo in Copenhagen,4471998,Dayanan,,Nrrebro,55.69999,12.54585,Entire home/apt,986,5,2,2022-09-11,2,1,48,2,
681957360229308149,Casa De Amager 2,41327970,Arti,,Amager Vest,55.64984279999999,12.5971922,Private room,349,4,3,2022-09-18,3,2,304,3,
682252335716502506,Hyggelig lejlighed i stefanskvarteret,9444606,Tessa,,Nrrebro,55.6927659,12.5452661,Entire home/apt,1029,1,2,2022-09-11,1.18,1,84,2,
682258738117256246,Private room in modern apartment,240662572,Mette,,Vesterbro-Kongens Enghave,55.65631293168947,12.5526811927557,Private room,600,2,3,2022-08-29,1.84,1,50,3,
682299806086500175,Modernist Topfloor Apartment with Elevator,127388523,Zeyu,,Bispebjerg,55.7029179,12.5329325,Entire home/apt,750,3,0,,,2,209,0,
682446309674534551,Cozy apartment in the heart of Nørrebro,411254282,Mathias,,Nrrebro,55.69882699999999,12.5447591,Entire home/apt,1300,1,1,2022-09-21,1,1,364,1,
682448285243976042,Lejlighed i midten af København,82999555,Mads,,Indre By,55.681368,12.5808561,Entire home/apt,1950,2,0,,,1,177,0,
682643833854800273,"Hus & have, nær lufthavn, Metro, Centrum og strand",5093093,Katrine,,Amager st,55.6586656,12.6164357,Entire home/apt,1700,3,0,,,2,17,0,
682980802468322492,Charmerende lejlighed i to etager på Nørrebro,472467164,Emil,,Nrrebro,55.69853637198853,12.554293036879882,Entire home/apt,1000,2,2,2022-08-14,1.28,1,55,2,
683022567393306628,2 room apartment placed at the best location,28694328,Carsten,,Indre By,55.687939,12.5911663,Entire home/apt,1400,3,9,2022-09-20,5.09,1,365,9,
683052473377318307,Stylish apartment in the heart of Nørrebro,295353406,Nica,,Nrrebro,55.694511484498484,12.544689942293331,Entire home/apt,1700,4,0,,,1,239,0,
683127764127427832,"Cozy central apartment in Nørrebro, 200m to metro",229422316,Louise,,Nrrebro,55.69237023989676,12.546393424272537,Entire home/apt,999,3,1,2022-08-06,0.59,1,13,1,
683131769361741702,Solskins lejlighed tæt på havet og off. transport,200585522,Katrine,,Vesterbro-Kongens Enghave,55.6498283,12.5270767,Entire home/apt,690,3,0,,,1,8,0,
683135406703224875,Lys og hyggelig lejlighed i hjertet af Vesterbro,9456229,Tina,,Vesterbro-Kongens Enghave,55.6646466,12.5482296,Entire home/apt,950,5,0,,,1,21,0,
683142976621136831,Cosy and spacious room in Frederiksberg,240059181,Paul,,Frederiksberg,55.68479290601428,12.509351687804683,Private room,515,2,1,2022-08-17,0.77,2,57,1,
683159511957218478,"Cozy apartment, located in the center of town",50168922,Peter,,Indre By,55.68366139918198,12.588487606809542,Entire home/apt,927,3,3,2022-09-23,3,1,64,3,
683194116347865282,Flot lejlighed med gårdhave og altan nær centrum,472521379,Allan,,Vesterbro-Kongens Enghave,55.66531209999999,12.5416345,Entire home/apt,907,5,4,2022-09-18,3.43,1,59,4,
683236106055250218,Maritim lejlighed tæt på centrum,43317969,Maria Louise,,Vesterbro-Kongens Enghave,55.64529022978243,12.55171064421824,Entire home/apt,1000,2,4,2022-09-11,2.45,1,0,4,
683252587421197753,"Spacious 3 rooms apartment, 10 mins bike to center",446093735,Davide,,Bispebjerg,55.71002009491221,12.5282901688609,Entire home/apt,829,3,1,2022-08-12,0.68,1,42,1,
683255232153496439,Nice appartement close to everything,252348481,Thomas,,sterbro,55.711422996198685,12.565350523337958,Entire home/apt,779,1,0,,,1,12,0,
683260962633360317,"Lejlighed med altan - 75m2 
150 M fra Metro.",28798643,Kasper,,Frederiksberg,55.68722811275746,12.53061735476642,Entire home/apt,1414,2,4,2022-09-09,2.45,1,102,4,
683262779056522712,1 Bedroom in Copenhagen canals - for 1or2 persons.,446439484,Federic,,Vesterbro-Kongens Enghave,55.65903542158545,12.559835622753894,Private room,556,1,4,2022-09-16,2.40,1,213,4,
683300816298787696,Modern & cosy apartment close to the city centre,14006003,Rukhsana,,Valby,55.6559366,12.5050014,Private room,580,3,3,2022-08-27,2.20,1,29,3,
683328347003187849,Cozy apartment with private garden,39333910,Louise,,Bispebjerg,55.70110123247578,12.530502872890345,Entire home/apt,700,2,1,2022-08-07,0.60,1,0,1,
683358760338336977,Værelse i stor københavnerlejlighed i city,3682756,Hans Henrik,,Indre By,55.68170724590277,12.575036294669404,Private room,575,1,3,2022-09-04,2.20,1,315,3,
683360689955723697,Skøn lejlighed med central beliggenhed,42259180,Anne,,Frederiksberg,55.68563620528312,12.540564203365019,Entire home/apt,850,10,0,,,1,294,0,
683705656549621562,Skøn gammel lejlighed tæt på s-tog i Sydhavnen,443415860,Lise,,Vesterbro-Kongens Enghave,55.64846559752828,12.530623705821636,Entire home/apt,657,6,3,2022-09-24,2.50,1,266,3,
683735320732732907,Chamerende lejlighed i København,472060939,Michelle,,sterbro,55.707783859355715,12.583712004125118,Entire home/apt,1300,1,1,2022-09-11,1,1,318,1,
683743763977344395,Lejlighed på grænsen mellem Frederiksberg/Valby,70211180,Julie,,Valby,55.67708327429311,12.489565770618427,Entire home/apt,650,4,0,,,1,316,0,
683748747701478786,Skøn lejlighed på Nørrebro,265162295,Jens Peder,,Nrrebro,55.69681809999999,12.5399321,Entire home/apt,950,4,2,2022-09-15,2,1,56,2,
683792389615418408,Stor lys lejlighed på Nørrebro runddel,63921124,Mathias,,Nrrebro,55.692833406196975,12.54688996821642,Entire home/apt,1250,1,1,2022-08-14,0.70,1,10,1,
683853355360405202,Close to Norreport & central st,339983201,Prashanth,,Indre By,55.680780909396304,12.570959508555392,Private room,476,1,9,2022-09-18,5.40,5,308,9,
683865760443440473,Quiet apartment in the central of Copenhagen,96166785,Jesper,,Bispebjerg,55.7041528,12.5212449,Entire home/apt,600,10,0,,,1,54,0,
683881326952565405,Hyggelig lejlighed i hjertet af København,93497395,Frederikke,,Indre By,55.692334108462454,12.581638870787168,Entire home/apt,1750,1,2,2022-08-07,1.18,1,324,2,
683883224491465915,Shared apartment with own bedroom in good location,11109555,Jens,,Amager Vest,55.664424095425574,12.582871808590268,Private room,531,3,2,2022-09-15,1.33,2,299,2,
683950980131714267,Colorful 1 bedroom apartment in peaceful area.,331274651,Kasper,,sterbro,55.71530181578945,12.57019627325507,Entire home/apt,900,5,1,2022-09-02,1,1,328,1,
683953374353611244,Perfect apartment for a couple.,157126022,Embla,,Nrrebro,55.70341778220493,12.548087239265442,Entire home/apt,800,4,1,2022-08-29,1,1,4,1,
683961985083678884,Amazing apartment in the city of Copenhagen,472711550,Oliver,,Indre By,55.682066601513206,12.572087310254574,Entire home/apt,3336,4,3,2022-08-22,1.88,1,365,3,
683965487035447672,Lovely bedroom in an apartment 30min from downtwn,471905167,Heba,,Brnshj-Husum,55.71663427838474,12.486118806310841,Private room,500,1,9,2022-09-23,5.29,1,35,9,
683999682252457447,Centrally located in a quiet neighbourhood,472740763,Bettina Ørbech,,Frederiksberg,55.69068173606202,12.535885221179184,Entire home/apt,1100,3,5,2022-08-26,2.94,1,177,5,
684002296427049966,Hyggelig lejlighed centralt beliggende i København,425693987,Benedicte,,sterbro,55.694061,12.570158,Entire home/apt,1500,1,1,2022-08-22,0.86,1,337,1,
684004021929001355,Lovely flat with view to water in Copenhagen,92300672,Farideh,,Vesterbro-Kongens Enghave,55.645370311082566,12.551048995679517,Entire home/apt,2000,3,0,,,1,54,0,
684048346971755059,Amazing apt in the heart of Copenhagen,53476872,Line,,Vesterbro-Kongens Enghave,55.66866357096282,12.545381378594127,Entire home/apt,1199,1,1,2022-09-10,1,1,1,1,
684087366250305534,Small cute apt in NV,3583841,Natalie Anne,,Bispebjerg,55.705379637807575,12.531766883678683,Entire home/apt,743,1,4,2022-09-20,4,1,231,4,
684112107226336058,Spacious classic Copenhagen flat sweetly located,140728570,Nicolai,,Indre By,55.69605897228446,12.580544883892433,Entire home/apt,1362,1,9,2022-09-18,5.29,1,49,9,
684411742670064727,Skøn stuelejlighed tæt på offentlig transport,12899047,Frederikke Berg,,sterbro,55.707108400336416,12.586765219812623,Entire home/apt,1299,4,2,2022-08-27,1.62,1,8,2,
684447780597393368,Skøn 2-værelses lejlighed i København,142294926,Nanna,,Frederiksberg,55.6868119,12.5375153,Entire home/apt,900,2,0,,,1,269,0,
684472179271986443,The perfect setting for your stay in Frederiksberg,105660447,Frederik,,Frederiksberg,55.68750848743666,12.540963827015196,Entire home/apt,895,2,1,2022-09-17,1,1,4,1,
684488512904996378,"Spacious 2-bedroom, Nørrebro w/ amazing views.",147143985,Brendan,,Nrrebro,55.70206,12.53836,Entire home/apt,750,3,5,2022-09-13,2.94,1,0,5,
684520986395442824,Skøn lejlighed med gratis parkering,211190409,Alberte,,Valby,55.671202421101086,12.491182498633862,Entire home/apt,650,3,0,,,1,278,0,
684525650737635138,Stylish apartment in central location,4638804,Laura,,Vesterbro-Kongens Enghave,55.670247819385956,12.556204401893,Entire home/apt,1100,2,7,2022-09-15,4.67,1,277,7,
684546694630537533,Cosy apartment for two,100874656,Mira,,Brnshj-Husum,55.707162607708874,12.511217733847465,Entire home/apt,600,2,2,2022-09-11,2,1,271,2,
684548531181444630,"L64, 1. 20 A 1 bedroom apartment in Valby",424093643,Seneca,,Valby,55.66214309749051,12.482996164898625,Entire home/apt,690,3,2,2022-08-22,1.58,26,0,2,
684550219276216598,"L64, st. 13 A 1 bedroom apartment in Valby",424093643,Seneca,,Valby,55.66443753857539,12.484804875956437,Entire home/apt,690,3,1,2022-09-04,1,26,0,1,
684560489698382878,Lovely apartment next to Kgs Nytorv and the canals,83686356,Irene,,Indre By,55.67633846868122,12.58818247999632,Entire home/apt,950,5,2,2022-09-03,1.71,1,255,2,
684562208363160394,Casa Amore,6978202,Toke,,Nrrebro,55.68715399668969,12.55055055043824,Entire home/apt,1159,2,3,2022-09-19,2.43,1,303,3,
